,Name,Addr,lat,lng
307,스타벅스 송파헬리오시티점,서울 송파구 송파대로 345 헬리오시티 단지상가 3A 16호~21호,37.4978576,127.1082524
308,스타벅스 중화역점,"서울 중랑구 봉화산로 35 1,2층",37.6016921,127.0782571
309,스타벅스 마포아크로점,서울 마포구 마포대로 68 마포 아크로타워 118호,37.5413152,126.9489731
310,스타벅스 당산대로점,서울 영등포구 양평로 22,37.5391688,126.894811
311,스타벅스 논현역사거리점,서울 강남구 강남대로 538,37.5101814,127.0222548
312,스타벅스 역삼초교사거리점,서울 강남구 역삼로 123,37.4941005,127.0330019
313,스타벅스 청계산입구역,서울 서초구 청계산로 203,37.4473672,127.0553225
314,스타벅스 성대입구점,서울 종로구 창경궁로 235,37.582923,126.9983545
315,스타벅스 스탈릿대치R점,서울 강남구 남부순환로 2947 대원빌딩,37.5076546,127.0627407
316,스타벅스 경희대점,서울 동대문구 경희대로 16-1,37.5928812,127.0528085
317,스타벅스 방배,서울 서초구 방배로 211,37.491914,126.9904974
318,스타벅스 서초우성사거리점,서울 서초구 강남대로 343,37.4934821,127.0292328
319,스타벅스 을지병원사거리점,서울 강남구 논현로 752,37.5191246,127.0286314
320,스타벅스 목동오목로점,서울 양천구 오목로 279,37.5259231,126.868438
321,스타벅스 선유도역점,서울 영등포구 양평로 115,37.537268,126.8945943
322,스타벅스 목동점,서울 양천구 목동서로 67,37.5363389,126.878533
323,스타벅스 월곡역점,서울 성북구 화랑로 76 1층 101-1호,37.6017142,127.0404475
324,스타벅스 파라스파라서울점,서울 강북구 삼양로 689,37.6370282,127.0170402
325,스타벅스 외대정문점,서울 동대문구 이문로 93,37.5953303,127.0592389
326,스타벅스 동대문두타점,서울 중구 장충단로 275,37.5689316,127.0087977
327,스타벅스 숭실대점,서울 동작구 사당로 4,37.4869654,126.9663286
328,스타벅스 청량리역사점,서울 동대문구 왕산로 214 6층,37.5792928,127.0479007
329,스타벅스 남부터미널점,서울 서초구 서초중앙로 26 서초동 삼성 래미안 아파트 유니빌1층,37.4847886,127.0168446
330,스타벅스 당산역사거리점,서울 영등포구 양평로 47,37.5338262,126.9009868
331,스타벅스 외대점,서울 동대문구 휘경로 12-1,37.595688,127.0613927
332,스타벅스 현대디큐브2F,서울 구로구 경인로 662,37.5084321,126.8887332
333,스타벅스 건국클래식,"서울 광진구 능동로 90 더클래식500 1층 C102,103호",37.5384449,127.0710527
334,스타벅스 신촌역점,서울 서대문구 신촌로 73 1층,37.5562647,126.9345138
335,스타벅스 자양점,서울 광진구 능동로 50 이튼타워리버2차 상가 108호,37.5354569,127.0691282
336,스타벅스 송파아이파크,서울 송파구 법원로 55,37.4797951,127.1217993
337,스타벅스 하이브랜드점,서울 서초구 매헌로 16 하이브랜드 리빙관 101호,37.4631657,127.0365398
338,스타벅스 코엑스몰점,서울 강남구 영동대로 513 뉴코엑스몰 103호,37.51168500000001,127.0593394
339,스타벅스 숙대점,서울 용산구 청파로47길 57 1~3층,37.5445812,126.9671959
340,스타벅스 명동길점,서울 중구 명동10길 41,37.5620375,126.9858586
341,스타벅스 자양사거리,서울 광진구 아차산로 355 타워 더 모스트 아크로텔 1층,37.5371312,127.0825801
342,스타벅스 구파발사거리점,서울 은평구 진관3로 21 은평엘크루 101동 105-108호,37.6394858,126.9189884
343,스타벅스 명일이마트점,서울 강동구 동남로75길 5 별관 주차장,37.5539649,127.1559881
344,스타벅스 미아점,서울 성북구 동소문로 314,37.6075807,127.0293034
345,스타벅스 도곡역점,서울 강남구 남부순환로 2909,37.4921442,127.0573977
346,스타벅스 목동10단지점,서울 양천구 목동서로 401,37.5153689,126.8595955
347,스타벅스 SSG마켓도곡R점,서울 강남구 언주로30길 57 타워팰리스 F동 지하1층,37.488472,127.054028
348,스타벅스 서초역이화빌딩점,서울 서초구 반포대로21길 3,37.4882539,127.0090099
349,스타벅스 국기원사거리점,서울 강남구 테헤란로 125,37.499549,127.0316604
350,스타벅스 한국프레스센터점,서울 중구 세종대로 124 Hi 1층,37.5673811,126.977859
351,스타벅스 서초법원,서울 서초구 서초대로 274,37.4927671,127.0117898
352,스타벅스 장위뉴타운점,"서울 성북구 장월로38길 4 1,2층",37.6092787,127.047608
353,스타벅스 광운대점,서울 노원구 석계로 104,37.6231479,127.0607009
354,스타벅스 서강대점,서울 마포구 백범로 23 거구장컨벤션웨딩 1층,37.5524589,126.9378262
355,스타벅스 을지로내외빌딩R점,서울 중구 을지로 51 1층,37.5664536,126.9836673
356,스타벅스 여의도화재보험점,서울 영등포구 국제금융로6길 38,37.5213452,126.9259819
357,스타벅스 천호대로길동점,서울 강동구 천호대로 1131 거산유팰리스,37.538319,127.14051
358,스타벅스 강남우성점,서울 강남구 강남대로 328 강남역쉐르빌,37.4923816,127.0309489
359,스타벅스 남영동,서울 용산구 한강대로 275,37.5428313,126.9722421
360,스타벅스 종로관철점,서울 종로구 종로12길 21 2층,37.5690496,126.9859854
361,스타벅스 서울아트센터점,서울 서초구 남부순환로 2395 호경빌딩 1층,37.5115262,127.0520447
362,스타벅스 홍대역8번출구점,서울 마포구 양화로 166,37.5567005,126.9241437
363,스타벅스 구로고척점,서울 구로구 경인로 387,37.4970129,126.8631373
364,스타벅스 묵동점,서울 중랑구 동일로 952 로프트원오피스텔 1층,37.6153431,127.0766463
365,스타벅스 적선점,서울 종로구 새문안로5길 55 노스게이트빌딩 1층,37.5750907,126.9739521
366,스타벅스 압구정로점,서울 강남구 압구정로42길 32 1층,37.5268082,127.0347226
367,스타벅스 강남대로신사점,서울 서초구 강남대로 595,37.5148246,127.01945
368,스타벅스 서초구청점,서울 서초구 남부순환로 2557,37.4844008,127.0300468
369,스타벅스 대치은마사거리점,서울 강남구 도곡로 457,37.4989728,127.060172
370,스타벅스 구로에이스점,서울 구로구 디지털로 285 에이스트윈타워1 103호,37.4844847,126.8945479
371,스타벅스 명동입구점,서울 중구 남대문로 68-1,37.5631995,126.9822547
372,스타벅스 동국대점,서울 중구 서애로1길 11,37.5609063,126.9991003
373,스타벅스 올림픽대교북단,서울 광진구 광나루로 608,37.5411292,127.0952402
374,스타벅스 서강대흥역점,서울 마포구 백범로 89,37.548277,126.9417219
375,스타벅스 대한상공회의소R점,서울 중구 세종대로 39,37.5606707,126.9737639
376,스타벅스 발산역사거리점,서울 강서구 공항대로 248,37.5533338,126.8510294
377,스타벅스 잠실푸르지오월드점,서울 송파구 올림픽로35가길 9,37.5175312,127.103575
378,스타벅스 강남에비뉴점,서울 서초구 서초대로77길 62 강남역아이파크 1층 B102~B105호,37.5027113,127.0238406
379,스타벅스 삼성점,서울 강남구 테헤란로 443 애플트리타워 1층,37.5069114,127.0555833
380,스타벅스 삼선교점,서울 성북구 동소문로 10 1~2층,37.588696,127.0073207
381,스타벅스 연세종합관점,서울 서대문구 연세로 50-1,37.564089,126.9389809
382,스타벅스 중구저동점,서울 중구 수표로 34,37.5643293,126.9903246
383,스타벅스 서울세관사거리점,서울 강남구 언주로 650 한국건설기술인협회,37.51489280000001,127.0357562
384,스타벅스 샛강역점,서울 영등포구 여의대방로 376,37.5035749,126.9192153
385,스타벅스 구로NC,서울 구로구 구로중앙로 152,37.5012056,126.8827953
386,스타벅스 서울역서부점,서울 용산구 만리재로 202 풍림아이원 1층,37.5548694,126.9684152
387,스타벅스 등촌대로점,서울 강서구 공항대로 543 센터스퀘어 1층,37.5505493,126.8663356
388,스타벅스 올림픽아파트점,서울 송파구 양재대로 1220,37.50885,127.1247641
389,스타벅스 선릉로점,서울 강남구 선릉로93길 22 대흥빌딩 1층,37.5049945,127.0467617
390,스타벅스 무교동점,서울 중구 무교로 21 코오롱빌딩 1층,37.5772001,126.9738307
391,스타벅스 경복궁사거리점,서울 종로구 율곡로 6 트윈트리타워 B동 101호,37.5751853,126.9797383
392,스타벅스 반포역점,서울 서초구 신반포로 257,37.5094191,127.0130498
393,스타벅스 교대법원점,서울 서초구 서초중앙로 164 1층,37.4963206,127.0133771
394,스타벅스 굽은다리역점,서울 강동구 양재대로 1568,37.5453366,127.1433679
395,스타벅스 역삼대로점,서울 강남구 테헤란로 211 한국고등교육재단빌딩1층,37.5018296,127.0393238
396,스타벅스 상일동역점,서울 강동구 고덕로 399,37.5555874,127.1475975
397,스타벅스 애오개역점,서울 마포구 마포대로 201,37.5521804,126.9554999
398,스타벅스 은평이마트점,서울 은평구 은평로 111 1층,37.60077709999999,126.9204992
399,스타벅스 이수자이점,서울 동작구 사당로 300,37.4843975,126.9804278
400,스타벅스 코엑스사거리점,서울 강남구 영동대로 616,37.5153516,127.0601103
401,스타벅스 을지로2가점,서울 중구 삼일대로 358,37.56654899999999,126.9878497
402,스타벅스 천호이마트,서울 강동구 천호대로 1015-14,37.5389169,127.1252133
403,스타벅스 동숭로아트점,서울 종로구 동숭길 110,37.5829419,127.0038862
404,스타벅스 서초동점,서울 서초구 남부순환로339길 64 현우빌딩1층,37.4858915,127.0215742
405,스타벅스 경희궁로점,서울 종로구 새문안로3길 15,37.5716658,126.9722875
406,스타벅스 하이테크시티점,서울 영등포구 경인로 775 에이스하이테크시티 1-105호,37.5144447,126.8987734
407,스타벅스 방배다이치빌딩점,서울 서초구 방배로 114,37.4843008,126.9960781
408,스타벅스 현대디큐브B2,서울 구로구 경인로 662 지하2층,37.5084321,126.8887332
409,스타벅스 아현역점,서울 서대문구 북아현동 1015 e편한세상신촌4단지 상가 1층,37.5584231,126.9546193
410,스타벅스 용산리첸시아점,서울 용산구 백범로 341 102동 1층,37.5380677,126.9676185
411,스타벅스 연세백양로점,서울 서대문구 연세로 50 지하1층,37.565784,126.938572
412,스타벅스 시청플러스점,서울 중구 을지로 19 삼성화재삼성빌딩 1층,37.5662571,126.9799416
413,스타벅스 상암YTN점,서울 마포구 상암산로 76 YTN뉴스퀘어 1층,37.5791989,126.892349
414,스타벅스 구역삼사거리점,서울 강남구 논현로 401,37.49589570000001,127.0388933
415,스타벅스 아크플레이스,서울 강남구 테헤란로 142,37.4996847,127.0349215
416,스타벅스 센트럴F1점,서울 서초구 신반포로 176,37.5041299,127.0030692
417,스타벅스 남성역점,서울 동작구 사당로 219,37.4841211,126.9726489
418,스타벅스 명동역점,서울 중구 퇴계로 101,37.5608244,126.9830929
419,스타벅스 역삼럭키점,서울 강남구 도곡로 183,37.4921956,127.039393
420,스타벅스 가산에스케이점,서울 금천구 가산디지털1로 171,37.4806318,126.8805702
421,스타벅스 청담영동대로점,서울 강남구 영동대로 720 원일빌딩 1층,37.5002389,127.0659628
422,스타벅스 가양이마트점,서울 강서구 양천로 559 1층,37.5578966,126.8622978
423,스타벅스 목동7단지점,서울 양천구 목동서로 213 세션비전프라자 1층 107호,37.5279765,126.8706029
424,스타벅스 뉴코아강남점,서울 서초구 잠원로 69 킴스클럽 1층,37.5102313,127.0069616
425,스타벅스 황학캐슬점,서울 중구 청계천로 400 이마트 1층,37.57132070000001,127.0227761
426,스타벅스 소공로북창점,"서울 중구 세종대로18길 32 1층,2층",37.5636861,126.9789237
427,스타벅스 마포경찰서후문점,서울 마포구 마포대로 173-14,37.5498579,126.9544187
428,스타벅스 가산그레이트점,서울 금천구 디지털로9길 32 갑을 그레이트 밸리 1층,37.4794444,126.8875
429,스타벅스 대치점,서울 강남구 도곡로 511,37.499591,127.0622226
430,스타벅스 삼성현대힐점,서울 강남구 삼성로 605,37.5134507,127.0527081
431,스타벅스 몽촌토성역점,서울 송파구 위례성대로 6,37.5127868,127.1166466
432,스타벅스 이마빌딩점,서울 종로구 종로1길 42,37.5738637,126.9789715
433,스타벅스 용산해링턴스퀘어점,서울 용산구 서빙고로 17,37.52669119999999,126.998249
434,스타벅스 스페이스본점,"서울 종로구 사직로8길 4 201동 109,110호",37.5743822,126.9688506
435,스타벅스 대치한티,서울 강남구 선릉로 324,37.4984818,127.052066
436,스타벅스 논현힐탑점,서울 강남구 논현로 648,37.5115577,127.032262
437,스타벅스 서초파라곤점,서울 서초구 서초대로74길 29 서초파라곤 제1층 제106호,37.4949048,127.027432
438,스타벅스 문화일보점,"서울 중구 새문안로 22 문화일보 1, 2층",37.567088,126.96859
439,스타벅스 용산파크타워점,서울 용산구 서빙고로 67,37.5218624,126.9947508
440,스타벅스 가든파이브,서울 송파구 충민로 10 가든파이브툴,37.4782249,127.1193622
441,스타벅스 종로수송점,서울 종로구 종로5길 30,37.5716169,126.9806844
442,스타벅스 르네상스사거리점,서울 강남구 테헤란로 306 카이트타워 1층,37.5025901,127.044275
443,스타벅스 건대스타시티,"서울 광진구 아차산로 272 1층 19,20,21호",37.5376127,127.0726183
444,스타벅스 중곡점,서울 광진구 천호대로 549 1층,37.5575666,127.079334
445,스타벅스 연대점,서울 서대문구 연세로 35 2~4층,37.5586875,126.9366988
446,스타벅스 삼성도심공항점,서울 강남구 테헤란로87길 33 지상 1층,37.5097863,127.0579134
447,스타벅스 새문안로점,"서울 종로구 새문안로 92 광화문 오피시아빌딩 1, 2층",37.5696602,126.9748903
448,스타벅스 국회대로점,서울 영등포구 국회대로 786,37.53026,126.9195488
449,스타벅스 올림픽훼미리점,서울 송파구 중대로 68 훼미리 샤르망 1층,37.4905784,127.1177463
450,스타벅스 영등포시장교차로점,서울 영등포구 영중로 45,37.5204239,126.904446
451,스타벅스 숭례문북창점,서울 중구 세종대로12길 12,37.5616151,126.9768612
452,스타벅스 천호사거리,서울 강동구 올림픽로 651,37.5397441,127.1232777
453,스타벅스 서초중앙로점,"서울 서초구 서초중앙로 225 1,2층",37.5016276,127.011526
454,스타벅스 충정타워점,서울 서대문구 서소문로 21 1층,37.5598507,126.964065
455,스타벅스 여의도의사당점,서울 영등포구 국회대로74길 12 남중빌딩 1층,37.5496468,126.9090878
456,스타벅스 가산브이타워점,서울 금천구 가산디지털1로 128,37.4771592,126.8837142
457,스타벅스 큰길타워,서울 강남구 테헤란로 223 큰길타워 1층,37.5022291,127.0405658
458,스타벅스 서소문로점,서울 중구 서소문로 120,37.5612786,126.9693213
459,스타벅스 여의도ABL타워점,서울 영등포구 의사당대로 147 여의도ABL타워 1층,37.518735,126.927716
460,스타벅스 이대ECC점,서울 서대문구 대현동 11-1 이화여자대학교 B415호,37.5618588,126.9468339
461,스타벅스 동숭길입구점,서울 종로구 대학로 146 혜화동씨티밸리 101호,37.5842128,127.0020237
462,스타벅스 대치역점,서울 강남구 남부순환로 2936 윈플러스상가 107호,37.4933099,127.0619031
463,스타벅스 연세세브란스점,서울 중구 통일로 10,37.5570572,126.9736211
464,스타벅스 회현역점,서울 중구 퇴계로 72 리더스뷰남산 1층,37.5592302,126.9806639
465,스타벅스 포스코사거리,서울 강남구 테헤란로 505 화진빌딩,37.5075307,127.0574271
466,스타벅스 을지로한국빌딩점,서울 중구 을지로 50 1층,37.5655809,126.9832977
467,스타벅스 충정로역점,서울 서대문구 충정로3가 470,37.56113930000001,126.9629482
468,스타벅스 예술의전당점,서울 서초구 남부순환로323길 1 1층,37.4810928,127.0134801
469,스타벅스 목동파라곤점,서울 양천구 목동서로 155 1층,37.5293136,126.8751264
470,스타벅스 소공로점,서울 중구 남대문로7길 19 삼영빌딩 1층,37.5637273,126.9807681
471,스타벅스 역삼아레나빌딩점,서울 강남구 언주로 425,37.5010689,127.0430285
472,스타벅스 역삼포스코점,서울 강남구 테헤란로 134 포스코 P&S타워 1층,37.4993385,127.0337927
473,스타벅스 대치삼성프라자점,서울 강남구 영동대로 237 1층,37.5003097,127.0669613
474,스타벅스 성수이마트,서울 성동구 뚝섬로 379,37.5399389,127.0531674
475,스타벅스 광화문우체국점,서울 종로구 종로 6 1층,37.5698014,126.978084
476,스타벅스 숭례문점,서울 중구 세종대로 17 와이즈타워 1층,37.5585967,126.9732661
477,스타벅스 수서역사거리점,서울 강남구 광평로 280,37.4872829,127.1031088
478,스타벅스 태평로점,서울 중구 세종대로 72 대영빌딩 1층,37.5662021,127.0135216
479,스타벅스 마포이마트점,서울 마포구 백범로 212 대우월드마크 공덕이마트2층,37.54322,126.951576
480,스타벅스 여의도파크원R,서울 영등포구 여의대로 108,37.5237584,126.9225703
481,스타벅스 을지로삼화타워점,서울 중구 을지로5길 16 1층,37.5669111,126.9848926
482,스타벅스 압구정윤성빌딩점,서울 강남구 논현로 834,37.5227934,127.0286009
483,스타벅스 신사역성일빌딩점,서울 강남구 강남대로 584 성일빌딩 1층,37.5137562,127.0205689
484,스타벅스 광장점,서울 광진구 아차산로 537-17 광장힐스테이트아파트 상가동 14호,37.5433454,127.0997083
485,스타벅스 신촌아트레온점,"서울 서대문구 신촌로 129 1,2층",37.5564819,126.940327
486,스타벅스 여의도IFC몰(L1)R점,서울 영등포구 국제금융로 10,37.5249367,126.9252845
487,스타벅스 목동트라팰리스점,서울 양천구 오목로 299,37.5257763,126.8703272
488,스타벅스 봉은사로선정릉점,서울 강남구 봉은사로 446,37.5112773,127.048547
489,스타벅스 서울양평역점,서울 영등포구 양평동1가 247 영등포중흥S클래스 상가 1층,37.523319,126.8862498
490,스타벅스 종로구청,서울 종로구 삼봉로 71,37.5728678,126.9810892
491,스타벅스 봉은사역점,서울 강남구 봉은사로 619,37.5149998,127.0631169
492,스타벅스 W-mall점,서울 금천구 디지털로 188 B1,37.4773244,126.8877548
493,스타벅스 여의도한양증권점,서울 영등포구 국제금융로6길 7 한양증권빌딩 1층,37.5223727,126.9291144
494,스타벅스 목동행복한점,서울 양천구 목동동로 309,37.5291722,126.8759793
495,스타벅스 대한극장점,"서울 중구 퇴계로 212 1,2층",37.56103,126.9953279
496,스타벅스 드림마크원점,서울 구로구 디지털로31길 61 드림마크원데이터센터 1층,37.4857331,126.8917419
497,스타벅스 목동5단지점,서울 양천구 목동동로 411 부영그린타운3차 116호,37.5367034,126.8821186
498,스타벅스 명동남산점,서울 중구 퇴계로 132,37.5607046,126.9864471
499,스타벅스 여의도일신점,서울 영등포구 은행로 11,37.5278712,126.9202202
