,Name,Addr,lat,lng
72,이디야커피 서울대중앙점,서울 관악구 남부순환로216길 2,37.4813377,126.9489838
73,이디야커피 망원중앙점,서울 마포구 월드컵로 147,37.56075999999999,126.905464
74,이디야커피 응암오거리점,서울 은평구 응암로 211,37.5908628,126.9171141
75,이디야커피 합정동점,서울 마포구 양화로6길 90 1층,37.5481933,126.919058
76,이디야커피 청량리점,서울 동대문구 왕산로 225,37.5820032,127.047128
77,이디야커피 성산점,서울 마포구 월드컵북로 137,37.5647835,126.9116386
78,이디야커피 천호로데오점,서울 강동구 천호대로 1027,37.5381679,127.1262834
79,이디야커피 수락산역점,서울 노원구 동일로 1689,37.6790818,127.0549275
80,이디야커피 광희동점,서울 중구 마른내로 165-1,37.5645872,127.006493
81,이디야커피 삼성한전점,서울 강남구 테헤란로107길 11,37.5103908,127.0650442
82,이디야커피 동대문점,서울 중구 을지로43길 38,37.5676676,127.0077516
83,이디야커피 도봉산점,서울 도봉구 도봉산길 18 1층,37.6865358,127.0450643
84,이디야커피 노들점,서울 동작구 노량진로 200 1층,37.5128665,126.947914
85,이디야커피 서교동점,서울 마포구 와우산로29길 70 2층,37.5563162,126.9265746
86,이디야커피 망우중앙점,서울 중랑구 용마산로115길 109,37.5975871,127.0943385
87,이디야커피 당산중앙점,서울 영등포구 당산로 159 1층,37.5288079,126.8975566
88,이디야커피 발산역점,서울 강서구 공항대로 280,37.5579802,126.8383984
89,이디야커피 신림중앙점,서울 관악구 관천로 52,37.4842993,126.9266142
90,이디야커피 북가좌동점,서울 서대문구 증가로 257,37.5834139,126.9115259
91,이디야커피 방이역점,서울 송파구 위례성대로18길 32,37.5095235,127.1247104
92,이디야커피 고덕그라시움후문점,서울 강동구 동남로82길 121 1층,37.5603577,127.1636874
93,이디야커피 건대역점,서울 광진구 아차산로 229 한림타워 101호,37.5407618,127.0690169
94,이디야커피 도봉역점,서울 도봉구 도봉로 823,37.6778789,127.0447434
95,이디야커피 압구정점,서울 강남구 논현로167길 16 106호,37.5247446,127.0268978
96,이디야커피 신정역점,서울 양천구 오목로 155,37.5249251,126.854642
97,이디야커피 당산역점,서울 영등포구 당산로 222 당산디오빌 103-4호,37.5332974,126.9022397
98,이디야커피 신림난곡점,서울 관악구 난곡로 197,37.47253,126.9189265
99,이디야커피 마곡중앙점,서울 강서구 마곡중앙6로 66 퀸즈파크텐 1층,37.5602518,126.8332592
100,이디야커피 응암중앙점,서울 은평구 응암로 183,37.5883944,126.9165713
101,이디야커피 수유역점,서울 강북구 도봉로 355,37.6393061,127.0266927
102,이디야커피 서울고속버스터미널점,서울 서초구 신반포로 194 1층,37.5054942,127.006719
103,이디야커피 건대로데오점,서울 광진구 아차산로30길 8,37.540361,127.0675997
104,이디야커피 시청점,서울 중구 세종대로20길 23,37.5671101,126.9787241
105,이디야커피 숭실대점,서울 동작구 사당로 2,37.4901754,126.9630976
106,이디야커피 노원역2호점,서울 노원구 상계로 64 가동 1층 1호,37.6555926,127.0623312
107,이디야커피 오류남부점,서울 구로구 오류로8길 65,37.4926091,126.8437777
108,이디야 등촌중앙점,서울 강서구 등촌로 67 컴스웨이빌딩 1층,37.5360455,126.8631085
109,이디야커피 가산오거리점,서울 금천구 가산로 155 케이디에스빌딩,37.4813577,126.880871
110,이디야커피 시흥대로점,서울 금천구 시흥대로 476,37.4759634,126.8990626
111,이디야커피 보라매공원점,서울 동작구 여의대방로 90,37.496767,126.9166468
112,이디야커피 신월5동점,서울 양천구 화곡로 50 2층,37.5391278,126.8274379
113,이디야커피 송파동점,서울 송파구 백제고분로41길 5,37.5066981,127.1083724
114,이디야커피 개봉현대점,서울 구로구 개봉로 69 2층,37.4918637,126.8555982
115,이디야커피 명지대점,서울 서대문구 거북골로 33,37.5794201,126.9240523
116,이디야커피 오류북부역점,서울 구로구 경인로20길 6,37.4899352,126.8318832
117,이디야커피 한티역점,서울 강남구 도곡로69길 8,37.49790960000001,127.0561038
118,이디야커피 강남대치점,서울 강남구 역삼로 415 성진빌딩 지상1층,37.482491,127.0619082
119,이디야커피 역촌동점,서울 은평구 갈현로 82,37.6052307,126.9106701
120,이디야커피 혜화역점,서울 종로구 창경궁로 258-15,37.5835658,127.0006307
121,이디야커피 까치산로점,서울 강서구 까치산로 182,37.5533329,126.853912
122,이디야커피 용산중앙점,서울 용산구 한강대로 52-1,37.5253759,126.9646641
123,이디야커피 옥수역점,서울 성동구 한림말5길 9,37.5419719,127.0167024
124,이디야커피 난곡사거리점,서울 관악구 남부순환로 1444,37.4808887,126.9112443
125,이디야커피 충정로역점,서울 중구 중림로 10,37.5581419,126.9652488
126,이디야커피 한강공원로점,서울 마포구 망원로 21 1층,37.5563164,126.8993901
127,이디야커피 하계을지점,서울 노원구 공릉로 326,37.6358505,127.0711596
128,이디야커피 수유사거리점,서울 강북구 덕릉로 82 제네스타워 1층,37.6346285,127.0239971
129,이디야커피 길동사거리점,서울 강동구 천호대로 1132,37.5340178,127.1369677
130,이디야커피 동묘역점,서울 종로구 종로 354 1층,37.5730638,127.016776
131,이디야커피 구파발역점,서울 은평구 진관2로 29-21 드림스퀘어빌딩 115호,37.6361626,126.9198605
132,이디야커피 송파잠실점,서울 송파구 삼전로 95,37.5069289,127.0898316
133,이디야커피 양재중앙점,서울 서초구 강남대로 221,37.4835322,127.0342247
134,이디야커피 iBK고객센터점,서울 용산구 한남대로 72,37.5350224,127.0070392
135,이디야커피 올림픽북문점,서울 강동구 성안로 7,37.5244902,127.1288855
136,이디야커피 삼전역점,서울 송파구 백제고분로 263,37.5027433,127.0957873
137,이디야커피 신내동점,서울 중랑구 봉화산로 215,37.6076181,127.0965284
138,이디야커피 청룡중앙점,서울 관악구 쑥고개로 80,37.47917169999999,126.9452559
139,이디야커피 신림패션문화점,서울 관악구 봉천로6길 24,37.4885801,126.9254188
140,이디야커피 영등포구청점,서울 영등포구 당산로 110 서울빌딩 104,37.5347874,126.9032
141,이디야커피 연세대점,서울 서대문구 연세로12길 10,37.5588209,126.9375073
142,이디야커피 고대개운점,서울 성북구 개운사길 30,37.5876534,127.0294038
143,이디야커피 대청역점,서울 강남구 개포로109길 34,37.4941735,127.0776294
144,이디야커피 동교동점,서울 서대문구 신촌로 5,37.5586394,126.9276992
145,이디야커피 성산중앙점,서울 마포구 성미산로 78,37.5618931,126.9251341
146,이디야커피 선릉점,서울 강남구 선릉로86길 15 현대선릉골드타워 105호,37.5076267,127.0555747
147,이디야커피 이화여대점,"서울 서대문구 이화여대길 26 이화빌딩 2, 3층",37.5618588,126.9468339
148,이디야커피 경복궁역점,서울 종로구 자하문로 7,37.5792054,126.9699973
149,이디야커피 성신여대점,서울 성북구 보문로34길 100,37.5911844,127.020776
150,이디야커피 신길역점,서울 영등포구 영등포로 353,37.5150289,126.918074
151,이디야커피 상계역사거리점,"서울 노원구 한글비석로 409 1,2층",37.6611031,127.0708473
152,이디야커피 관악구청점,서울 관악구 관악로 164 대우디오슈페리움1단지,37.4795649,126.9528901
153,이디야커피 합정LIG점,서울 마포구 양화로1길 21,37.5494407,126.9103713
154,이디야커피 강동구청점,서울 강동구 성내로6길 20,37.5289686,127.1222046
155,이디야커피 성신여대역점,서울 성북구 동소문로17길 40,37.5938945,127.0158713
156,이디야커피 잠실나루역점,서울 송파구 올림픽로35길 104 장미C상가 2층 206호,37.5188607,127.0992536
157,이디야커피 신대방삼거리점,서울 동작구 상도로 78 1층,37.4995056,126.9291357
158,이디야커피 남구로역점,서울 구로구 디지털로27길 127,37.4846716,126.8870975
159,이디야커피 군자역점,서울 광진구 능동로 290,37.5555903,127.0790595
160,이디야커피 증산동점,서울 은평구 증산서길 78 1층,37.5833382,126.9065476
161,이디야커피 청구역점,서울 중구 다산로 181-2,37.5597511,127.0132283
162,이디야커피 우면동점,서울 서초구 바우뫼로 20,37.4743323,127.0335774
163,이디야커피 도봉보건소사거리점,서울 도봉구 해등로 157,37.6567466,127.0388047
164,이디야커피 서대문점,서울 서대문구 통일로 141 1층,37.5668727,126.9652175
165,이디야커피 강남도산점,서울 강남구 도산대로37길 20,37.5222413,127.0314815
166,이디야커피 서울교대점,서울 서초구 서초중앙로 89,37.4897262,127.0140688
167,이디야커피 종각점,서울 종로구 삼일대로19길 24,37.56962,126.9862007
168,이디야커피 가산리더스타워점,서울 금천구 벚꽃로 286 삼성리더스타워 지하 1층,37.4803075,126.8841943
169,이디야커피 이수중앙점,서울 동작구 사당로 285,37.4846165,126.9791799
170,이디야커피 한국은행점,서울 중구 남대문로 29-2,37.5614031,126.9789514
171,이디야커피 도림점,서울 영등포구 도신로15길 40,37.5085713,126.8965694
172,이디야커피 자양우성점,서울 광진구 자양번영로 34 제이원하이텔,37.5326796,127.0757387
173,이디야커피 월곡1동점,서울 성북구 오패산로 99,37.6107208,127.0351251
174,이디야커피 문정중앙점,서울 송파구 문정로 31-1 선욱빌딩 1층,37.4864701,127.1263126
175,이디야커피 일원동점,서울 강남구 양재대로27길 20,37.49037060000001,127.0816125
176,이디야커피 화랑대역점,서울 중랑구 신내로25가길 2,37.6194506,127.0841605
177,이디야커피 갈현점,서울 은평구 갈현로 268,37.6122498,126.9132786
178,이디야커피 망원역점,서울 마포구 월드컵로 82-1,37.5563256,126.9101884
179,이디야커피 공릉역점,서울 노원구 동일로192길 5,37.626035,127.0733753
180,이디야커피 신촌로터리점,서울 마포구 서강로 135,37.554477,126.9354016
181,이디야커피 장안동점,서울 동대문구 장한로 43,37.5650632,127.0666931
182,이디야커피 상봉역점,서울 중랑구 망우로 288-1,37.5957965,127.0844946
183,이디야커피 잠실본동점,서울 송파구 백제고분로 172 1층,37.5046895,127.0858334
184,이디야커피 용두동점,서울 동대문구 고산자로 413-1,37.5766232,127.0379189
185,이디야커피 역삼중앙점,서울 강남구 언주로81길 8,37.500316,127.0428617
186,이디야커피 석촌사거리점,서울 송파구 송파대로 409 범양빌딩 1층,37.5034635,127.1082718
187,이디야커피 장승배기역점,서울 동작구 상도로 193,37.5052485,126.9401875
188,이디야커피 총신대점,"서울 동작구 사당로16가길 96 1,2층",37.4850653,126.9688107
189,이디야커피 대치포스코점,서울 강남구 테헤란로78길 16 노벨빌딩,37.5050626,127.0553827
190,이디야커피 신창점,서울 도봉구 덕릉로 235,37.6388915,127.0380921
191,이디야커피 월계인덕점,서울 노원구 광운로22길 39,37.6712947,127.0807703
192,이디야커피 시흥사거리점,서울 금천구 시흥대로63길 8,37.4549924,126.8991565
193,이디야커피 보훈병원점,서울 강동구 명일로 110,37.5287781,127.1431444
194,이디야커피 신림미성점,서울 관악구 난곡로 250,37.4712962,126.917945
195,이디야커피 논골사거리점,서울 성동구 난계로 35,37.5554834,127.0244633
196,이디야커피 중화역점,서울 중랑구 동일로 815 1층,37.6030917,127.0788763
197,이디야커피 묵동자이점,서울 중랑구 동일로 932 묵동자이프라자 내,37.613816,127.077513
198,이디야커피 성북구청점,서울 성북구 보문로 162 1층,37.5889271,127.0169557
199,이디야커피 구일역점,서울 구로구 구일로 110,37.4950273,126.872004
200,이디야커피 교대역점,서울 서초구 서초대로56길 22,37.4934457,127.0170958
201,이디야커피 무악재역점,서울 서대문구 통일로 369,37.5830666,126.9496747
202,이디야커피 홍대학원가점,서울 마포구 와우산로 148,37.5541014,126.929644
203,이디야커피 송파하비오점,서울 송파구 송파대로 111 파크하비오타워 205동 1층 108호,37.4811895,127.1237787
204,이디야커피 삼각지역점,서울 용산구 한강로1가 50-1,37.5365551,126.9728148
205,이디야커피 천호역점,서울 강동구 천호대로 1006,37.5379796,127.1237397
206,이디야커피 당곡사거리점,서울 관악구 봉천로 245,37.4892526,126.9290254
207,이디야커피 광나루점,서울 광진구 아차산로 624,37.5481419,127.1075214
208,이디야커피 선정릉역점,서울 강남구 봉은사로 326,37.5096114,127.042657
209,이디야커피 마곡역점,서울 강서구 공항대로 195,37.5533338,126.8510294
210,이디야커피 동부이촌동점,서울 용산구 이촌로77길 19,37.52040119999999,126.974878
211,이디야커피 응암역점,서울 은평구 연서로 9 1층 106호,37.5998561,126.9154719
212,이디야커피 송정역점,서울 강서구 공항대로 24,37.5611369,126.8099466
213,이디야커피 정릉점,서울 성북구 보국문로 77 1층,37.6111065,127.0086007
214,이디야커피 우장산동점,서울 강서구 우현로 15,37.547128,126.8436128
215,이디야커피 상암한샘점,서울 마포구 성암로13길 58 1층,37.5756558,126.8977097
216,이디야커피 함지박사거리점,서울 서초구 방배로 234 이디야커피,37.4940931,126.9899026
217,이디야커피 서초점,서울 서초구 서초대로48길 16,37.4920152,127.0113078
218,이디야커피 역삼충현점,서울 강남구 논현로98길 7,37.5037266,127.0363318
219,이디야커피 성수중앙점,서울 성동구 성수일로6길 47,37.5442438,127.0552721
220,이디야커피 길음뉴타운점,서울 성북구 길음로 74 길음SH빌,37.6097759,127.0206116
221,이디야커피 서울대입구역점,서울 관악구 관악로 195 위버폴리스 B동 1층,37.4827737,126.9533183
222,이디야커피 종로르메이에르점,서울 종로구 종로 19 르메이에르종로타운,37.5709593,126.9798759
223,이디야커피 보라매점,서울 동작구 보라매로5가길 16 101-7호,37.4912431,126.9240825
224,이디야커피 녹두거리점,서울 관악구 신림로 91,37.47029879999999,126.9390781
225,이디야커피 마곡나루역점,서울 강서구 마곡중앙5로 6,37.5675714,126.8271225
226,이디야커피 삼각산점,서울 강북구 솔샘로40길 3,37.6198769,127.0160092
227,이디야커피 상봉중앙점,서울 중랑구 망우로 316,37.5964462,127.0875204
228,이디야커피 한국수출입은행점,서울 영등포구 은행로 38 1층,37.52859309999999,126.9233935
229,이디야커피 수서역점,서울 강남구 광평로 280 로즈데일오피스텔,37.4871856,127.1026541
230,이디야커피 구산역점,서울 은평구 연서로 148,37.6119567,126.9176102
231,이디야커피 역촌진흥로점,서울 은평구 진흥로1길 3,37.6007275,126.91862
232,이디야커피 은평구청점,서울 은평구 은평로 197,37.6016007,126.9296014
233,이디야 송파문정점,서울 송파구 송이로 159,37.4929217,127.1253339
234,이디야커피 보문역점,서울 성북구 보문로 111,37.5849003,127.0193241
235,이디야커피 상도중앙점,"서울 동작구 만양로 17 1층 101, 102호",37.5062558,126.9471246
236,이디야커피 사가정역점,서울 중랑구 면목로 325,37.5810983,127.0881584
237,이디야커피 성동구청점,서울 성동구 고산자로 269,37.5636603,127.0357573
238,이디야커피 신설점,서울 종로구 난계로29길 30 1층,37.5741948,127.0214683
239,이디야커피 중랑역점,서울 중랑구 망우로 198,37.593212,127.0748661
240,이디야커피 강남논현학동점,서울 강남구 논현로131길 28,37.5140401,127.028091
241,이디야커피 문래역점,서울 영등포구 문래로 89 문래비즈타워 1층,37.5196161,126.8919362
242,이디야커피 촬영소사거리점,서울 동대문구 답십리로 264,37.5722268,127.0694723
243,이디야커피 먹골역점,서울 중랑구 동일로157길 13 1층,37.6097015,127.0768818
244,이디야커피 불광연서로점,서울 은평구 연서로 275,37.620897,126.9248425
245,이디야커피 잠원논현점,서울 서초구 신반포로 333,37.5108882,127.0201282
246,이디야커피 포이사거리점,서울 강남구 개포로 218,37.4784579,127.0465991
247,이디야커피 중랑교차로점,서울 중랑구 동일로 683,37.5913966,127.0798414
248,이디야커피 창덕궁점,서울 종로구 돈화문로 41-1,37.5722317,126.9914191
249,이디야커피 강서한강자이점,서울 강서구 양천로 401 B동 1층 108호,37.5642415,126.8426754
250,이디야커피 신도림메르디앙점,서울 구로구 신도림로 65 1층,37.509516,126.8820471
251,이디야커피 동자동점,서울 용산구 후암로 93 1층,37.5533136,126.975103
252,이디야커피 동대문구청점,서울 동대문구 천호대로 153-1 1층,37.57357450000001,127.0406264
253,이디야커피 봉천중앙점,서울 관악구 남부순환로 1874,37.4789698,126.9577375
254,이디야커피 신길썬프라자점,서울 영등포구 신길로 42,37.506933,126.9132109
255,이디야커피 용산청파점,서울 용산구 청파로71길 10 1층,37.5494246,126.9693891
256,이디야커피 방이초교점,서울 송파구 가락로 280 1층,37.5127115,127.1199902
257,이디야커피 사당역점,서울 동작구 동작대로7길 100,37.4771207,126.9775204
258,이디야커피 대방역점,서울 동작구 노량진로 24,37.511465,126.9537268
259,이디야커피 고대구로병원점,서울 구로구 구로동로 157,37.492533,126.8833543
260,이디야커피 구의동점,서울 광진구 아차산로 481,37.54093140000001,127.0949405
261,이디야커피 신당점,서울 중구 다산로35길 11 1층,37.56351799999999,127.0148075
262,이디야커피 방학중앙점,서울 도봉구 도당로13길 22 1층,37.6657273,127.0352862
263,이디야커피 개포동역점,서울 강남구 개포로82길 11 삼우빌딩 1층,37.4885214,127.0674325
264,이디야커피 양재AT점,서울 서초구 동산로 3,37.4690456,127.0402738
265,이디야커피 길동중앙점,서울 강동구 명일로 200 1층,37.5365076,127.1459209
266,이디야커피 암사3동점,서울 강동구 고덕로 140 프라이어팰리스상가 1층 101호,37.5534915,127.1390945
267,이디야커피 오목교역점,서울 양천구 신목로 102,37.5235593,126.8757535
268,이디야커피 애오개역점,서울 마포구 마포대로 208,37.5524425,126.9568124
269,이디야커피 신금호역점,서울 성동구 금호산길 64,37.5538555,127.0196077
270,이디야커피 천호초교사거리점,서울 강동구 구천면로 304 1층,37.546686,127.1347948
271,이디야커피 자양동점,서울 광진구 자양로 46,37.5509059,127.0927659
272,이디야커피 을지로3가점,서울 중구 수표로 45 비즈센터 102호,37.5652959,126.9895634
273,이디야커피 화곡로점,서울 강서구 화곡로 133 2층,37.54079309999999,126.8364778
274,이디야커피 곰달래사거리점,서울 강서구 곰달래로 52,37.53088020000001,126.8591096
275,이디야커피 신림역점,서울 관악구 신림로 312,37.4821435,126.9301389
276,이디야커피 공덕롯데캐슬점,서울 마포구 마포대로 109,37.5448909,126.9506066
277,이디야커피 충무로점,서울 중구 퇴계로 188,37.5607964,126.992541
278,이디야커피 당고개역점,서울 노원구 상계로 313,37.67078619999999,127.0803617
279,이디야커피 뚝섬역점,"서울 성동구 상원4길 4 1,2층",37.5473256,127.048794
280,이디야커피 미아중앙점,서울 강북구 도봉로 128,37.62042840000001,127.0287354
281,이디야커피 구로역광장점,서울 구로구 경인로 572,37.5032462,126.8810549
282,이디야커피 돌곶이역점,서울 성북구 돌곶이로22길 3,37.6101594,127.058086
283,이디야커피 창동역점,서울 도봉구 마들로11길 65 1층 3호,37.6533575,127.0496609
284,이디야커피 개봉역점,서울 구로구 남부순환로97길 11,37.4941792,126.8583787
285,이디야커피 천호중앙점,서울 강동구 올림픽로 660 105호,37.540115,127.1245713
286,이디야커피 연신내중앙점,서울 은평구 통일로 825,37.6170165,126.9226896
287,이디야커피 국회의사당역점,서울 영등포구 의사당대로 22 1층,37.5268293,126.91783
288,이디야커피 망리단길점,서울 마포구 포은로 81-1 S빌딩 1층,37.5543031,126.9052551
289,이디야커피 목동남부점,서울 양천구 목동남로 46,37.5087155,126.8647187
290,이디야커피 숭인점,서울 종로구 숭인동길 6,37.5752518,127.0215847
291,이디야커피 미아역점,서울 강북구 도봉로 207 1층,37.6270186,127.0254629
292,이디야커피 장안중앙점,서울 동대문구 사가정로25길 42,37.5806425,127.0709617
293,이디야커피 다동점,서울 중구 다동길 46,37.56782159999999,126.9817119
294,이디야커피 종로교차로점,서울 종로구 동호로 406-1,37.5705613,127.002241
295,이디야커피 신사점,서울 강남구 도산대로 118,37.5165111,127.0218046
296,이디야커피 공릉중앙점,서울 노원구 공릉로 146,37.623043,127.0795195
297,이디야커피 가재울점,서울 서대문구 수색로 100,37.57283839999999,126.9123903
298,이디야커피 대흥역점,서울 마포구 백범로 100,37.54746,126.942357
299,이디야커피 종합운동장역점,서울 송파구 올림픽로 76 제이타워 1층 104호,37.5115209,127.0791737
300,이디야커피 KBS별관점,서울 영등포구 국제금융로8길 27-9 동북빌딩 1층,37.5196169,126.9289537
301,이디야커피 텐즈힐점,서울 성동구 무학로 33,37.576377,127.0294681
302,이디야커피 노원사거리점,서울 노원구 동일로 1393,37.6529076,127.0605347
303,이디야커피 강남YMCA점,서울 강남구 봉은사로37길 29,37.5099018,127.0357061
304,이디야커피 삼양사거리점,서울 강북구 솔샘로 254 1층,37.6193356,127.0206844
305,이디야커피 구의사거리점,"서울 광진구 광나루로 508 102,103호",37.5447592,127.0859475
306,이디야커피 마들역점,서울 노원구 동일로 1541,37.66581350000001,127.0569853
307,이디야커피 응봉동점,서울 성동구 독서당로 381 현대종합상가 1층,37.54264939999999,127.0119669
308,이디야커피 해군회관점,서울 동작구 여의대방로 194,37.5042167,126.9222519
309,이디야커피 마곡파인스퀘어점,서울 강서구 마곡중앙4로 22 파인스퀘어 1층 124-126호,37.558339,126.829802
310,이디야커피 신월신곡시장점,서울 양천구 신월로 172,37.5182621,126.8426399
311,이디야커피 방학사거리점,서울 도봉구 도봉로 677,37.6648915,127.0423018
312,이디야커피 왕십리비트플렉스점,서울 성동구 왕십리광장로 17,37.5621482,127.0379421
313,이디야커피 4.19사거리점,서울 강북구 삼양로 501,37.6478542,127.0142169
314,이디야커피 등촌동점,서울 강서구 공항대로61길 20,37.5518155,126.865756
315,이디야커피 양천구청점,서울 양천구 목동동로 63,37.5152752,126.8623016
316,이디야커피 회기역중앙점,서울 동대문구 회기로 193,37.5901447,127.0574211
317,이디야커피 구로NC점,서울 구로구 구로동로 240 103호,37.4999675,126.8826973
318,이디야커피 구로미성점,서울 구로구 구로중앙로 228,37.5061286,126.8765952
319,이디야커피 송파파인타운점,서울 송파구 충민로2길 28,37.4772734,127.1273388
