,word1,word2,freq
2618,강화,코로나,5
2619,우리나라,치료,5
2620,1,등교,5
2621,19,후,5
2622,모임,예방접종,5
2623,위기,현재,5
2624,모임,수,5
2625,10,모임,5
2626,10,사적,5
2627,2,지방,5
2628,시간,피시방,5
2629,영업,콜,5
2630,수,최대,5
2631,라텍,영업,5
2632,증명서,코로나,5
2633,경기,단계,5
2634,코로나,혜택,5
2635,9,현재,5
2636,한국,확진,5
2637,19,필리핀,5
2638,19,모임,5
2639,계양구,코로나,5
2640,격상,대구,5
2641,대구,시간,5
2642,월드,코로나,5
2643,시설,운동,5
2644,19,천안,5
2645,단계,영월,5
2646,3,종교시설,5
2647,남양주,진자,5
2648,남양주,확,5
2649,연천군,진자,5
2650,연천군,코로나,5
2651,연천군,확,5
2652,대전,조치,5
2653,대학교,코로나,5
2654,정안,코로나,5
2655,단계,청주시,5
2656,두기,전라북도,5
2657,거리,전라북도,5
2658,광역시,동선,5
2659,골프장,기준,5
2660,대구,영업,5
2661,3,창원,5
2662,진자,함평,5
2663,담양,확,5
2664,담양,진자,5
2665,19,여수,5
2666,순천,시청,5
2667,4,여행,5
2668,코로나,키트,5
2669,광주,모임,5
2670,독서실,코로나,5
2671,광주,확진,5
2672,고등학교,대구,5
2673,광역시,중학교,5
2674,서구,중학교,5
2675,광주,소,5
2676,3,지역,5
2677,연장,영업,5
2678,4,실내,5
2679,단계,방,5
2680,pc,단계,5
2681,2,청주,5
2682,4,어린이집,5
2683,방,코로나,5
2684,pc,코로나,5
2685,제한,집합,5
2686,7,개편,5
2687,광주,영업,5
2688,부산,북구,5
2689,사회,조정,5
2690,신규,전국,5
2691,칠곡,확,5
2692,칠곡,코로나,5
2693,진자,칠곡,5
2694,경산,단계,5
2695,4,새,5
2696,진자,평창,5
2697,평창,확,5
2698,사회,실외,5
2699,두기,상견례,5
2700,단계,완화,5
2701,3,사적,5
2702,사회,학원,5
2703,코로나,호텔,5
2704,전시,코로나,5
2705,거리,상견례,5
2706,사회,상견례,5
2707,결혼식,부산,5
2708,단계,정읍,5
2709,코로나,통영시,5
2710,2,창원,5
2711,3,전남,5
2712,거리,호텔,5
2713,두기,호텔,5
2714,발표,정안,5
2715,19,양주,5
2716,우리나라,제,5
2717,강화,두기,5
2718,칠곡군,코로나,5
2719,칠곡군,확,5
2720,진자,퇴원,5
2721,퇴원,확,5
2722,수,중국,5
2723,19,방법,5
2724,9,단계,5
2725,단양,코로나,5
2726,19,29,5
2727,19,제한,5
2728,강화,거리,5
2729,19,경기,5
2730,장례,코로나,5
2731,세종시,코로나,5
2732,미얀마,현황,5
2733,뉴질랜드,진자,5
2734,뉴질랜드,코로나,5
2735,명절,방역,5
2736,뉴질랜드,확,5
2737,명절,칙,5
2738,19,강남구,5
2739,19,라이브,5
2740,발현,증상,5
2741,감염증,바이러스,5
2742,진자,칠곡군,5
2743,국내,제,5
2744,영광,코로나,5
2745,사우나,코로나,5
2746,20,8,5
2747,기간,동선,5
2748,8,오늘,5
2749,서초구,진자,5
2750,서초구,확,5
2751,두기,창원시,5
2752,거리,창원시,5
2753,천안,현황,5
2754,부천시,확,5
2755,우리나라,진자,5
2756,우리나라,확,5
2757,부천시,현황,5
2758,종합병원,코로나,5
2759,부천시,코로나,5
2760,사전예약,시스템,5
2761,부천시,진자,5
2762,4,자수,5
2763,4,확진,5
2764,1,3,5
2765,19,고흥,5
2766,고흥,현황,5
2767,확진,환자,5
2768,국내,치료,5
2769,철원,코로나,5
2770,영광,확,5
2771,영광,진자,5
2772,조사,진자,5
2773,19,해운대,5
2774,안양,확,5
2775,안양,코로나,5
2776,3,여수,5
2777,예상,종식,5
2778,4,종교시설,5
2779,기간,연장,5
2780,안양,진자,5
2781,코로나,학생,5
2782,5,현황,5
2783,동선,해운대,5
2784,동해시,진자,5
2785,5,시행,5
2786,고령군,진자,5
2787,더,백신,5
2788,동해시,확,5
2789,코로나,화천,5
2790,고열,코로나,5
2791,체온,코로나,5
2792,거리,노래방,5
2793,19,시행,5
2794,안동시,현황,5
2795,대구,브리핑,5
2796,노래방,두기,5
2797,대구,조치,5
2798,접종,한국,5
2799,백신,업체,5
2800,개발,국내,5
2801,4,금지,5
2802,25,오늘,5
2803,시흥시,진자,5
2804,시흥시,현황,5
2805,시흥시,확,5
2806,19,감염증,5
2807,이상,직계,5
2808,관악구,코로나,5
2809,명,진자,5
2810,명,확,5
2811,스위스,현황,5
2812,인,직계,5
2813,4,집합,5
2814,고령군,코로나,5
2815,연수구,확,5
2816,연수구,진자,5
2817,19,소재,5
2818,베트남,상황,5
2819,오늘,자수,5
2820,진월,초등학교,5
2821,발현,시기,5
2822,문경,확,5
2823,19,잠복기,5
2824,문경,진자,5
2825,고령군,확,5
2826,조사,확,5
2827,셀트리온,코로나,5
2828,중,코로나,5
2829,두기,방역,5
2830,인원,참석,5
2831,참석,코로나,5
2832,진자,창원시,5
2833,마스크,효과,5
2834,7,발생,5
2835,고비,코로나,5
2836,강원,거리,5
2837,강원,두기,5
2838,3,충북,5
2839,19,고비,5
2840,19,시간,5
2841,창원시,확,5
2842,40,코로나,5
2843,영덕,코로나,5
2844,경로,대전,5
2845,대전,이동,5
2846,익산,확,5
2847,익산,진자,5
2848,19,교육,5
2849,진주,확,5
2850,포르투갈,확,5
2851,코로나,포르투갈,5
2852,진자,진주,5
2853,백신,잔,5
2854,진자,포르투갈,5
2855,19,사망,5
2856,곡성,진자,5
2857,곡성,코로나,5
2858,백신,세,5
2859,결혼식,참석,5
2860,곡성,확,5
2861,8,확진,5
2862,거리,방역,5
2863,백신,시기,5
2864,8,자수,5
2865,일자,현황,5
2866,이라크,확,4
2867,15,두기,4
2868,15,거리,4
2869,남구,대구,4
2870,이라크,진자,4
2871,대본,발표,4
2872,이라크,코로나,4
2873,코로나,헝가리,4
2874,명단,부산,4
2875,두기,방안,4
2876,거리,방안,4
2877,김제,코로나,4
2878,1,9,4
2879,관련,용,4
2880,19,김해,4
2881,마스크,착용,4
2882,출입,코로나,4
2883,사상구,진자,4
2884,사상구,코로나,4
2885,2,경상남도,4
2886,사상구,확,4
2887,위드,출입,4
2888,명,수도권,4
2889,산시,코로나,4
2890,마지막,정안,4
2891,모임,이상,4
2892,완료,제외,4
2893,발표,중,4
2894,6,직계,4
2895,19,일,4
2896,수,일,4
2897,가족,이후,4
2898,4,차,4
2899,이상,이후,4
2900,시설,위드,4
2901,31,확,4
2902,이후,인,4
2903,이후,직계,4
2904,코로나,활동,4
2905,2,식당,4
2906,신종,실시간,4
2907,종교,활동,4
2908,일,진자,4
2909,제한,하객,4
2910,일,코로나,4
2911,일,확,4
2912,3,김해,4
2913,검사,기준,4
2914,결혼식,명,4
2915,시기,증상,4
2916,방역,전국,4
2917,관악구,확,4
2918,중구,진자,4
2919,중구,확,4
2920,광진구,코로나,4
2921,시청,창원,4
2922,3,구장,4
2923,최초,코로나,4
2924,인원,전남,4
2925,모임,전남,4
2926,강서구,부산,4
2927,유치원,코로나,4
2928,예방접종,카드,4
2929,카드,코로나,4
2930,백신,패스,4
2931,김제,진자,4
2932,비,식당,4
2933,운동,코로나,4
2934,동선,정읍,4
2935,강원도,방역,4
2936,기준,발열,4
2937,5,수칙,4
2938,단계,진주,4
2939,김제,확,4
2940,사회,카페,4
2941,정책,코로나,4
2942,2,강원도,4
2943,강릉,동선,4
2944,19,장례식,4
2945,연구소,코로나,4
2946,미접,종자,4
2947,19,카드,4
2948,경상남도,사회,4
2949,6,기준,4
2950,관악구,진자,4
2951,명부,코로나,4
2952,명부,위드,4
2953,거리,경상남도,4
2954,방침,코로나,4
2955,강릉,방역,4
2956,수,집합,4
2957,초안,코로나,4
2958,10,명,4
2959,우한,중국,4
2960,괴산군,확,4
2961,용,주,4
2962,대만,인구,4
2963,괴산군,코로나,4
2964,31,코로나,4
2965,단계,초등학교,4
2966,미국,바이러스,4
2967,제,화이자,4
2968,기간,전국,4
2969,치료,화이자,4
2970,2,결혼식장,4
2971,경상남도,두기,4
2972,괴산군,진자,4
2973,28,8,4
2974,검사,광역시,4
2975,마포구,확,4
2976,바이러스,사망자,4
2977,성북구,진자,4
2978,교육부,코로나,4
2979,질병,통합,4
2980,동래구,부산,4
2981,시스템,예약,4
2982,5,서울,4
2983,삼성,코로나,4
2984,두기,센티,4
2985,방역,제주도,4
2986,성북구,확,4
2987,관리,브리핑,4
2988,성북구,코로나,4
2989,보건복지부,홈페이지,4
2990,위드,학교,4
2991,하남시,확,4
2992,등교,위드,4
2993,달성군,동선,4
2994,시스템,예방접종,4
2995,대책,안전,4
2996,본부,안전,4
2997,안전,중앙,4
2998,2,3,4
2999,대책,방역,4
3000,동영상,유튜브,4
3001,약,코로나,4
3002,예방,포스터,4
3003,부산,조정,4
3004,도우미,예방접종,4
3005,동선,함안,4
3006,세계,치료,4
3007,진자,하남시,4
3008,마포구,진자,4
3009,기간,조사,4
3010,식사,행사,4
3011,예천,현황,4
3012,단체,코로나,4
3013,고성,코로나,4
3014,기준,동선,4
3015,공개,기준,4
3016,이미지,코로나,4
3017,영업,피시방,4
3018,단체,위드,4
3019,진자,파주시,4
3020,파주시,확,4
3021,진자,함안,4
3022,11,지침,4
3023,이동,전주,4
3024,경로,전주,4
3025,사회,정부,4
3026,위드,정부,4
3027,코로나,하남시,4
3028,거리,브,4
3029,거리,센티,4
3030,위드,초안,4
3031,두기,브,4
3032,단계,주의,4
3033,함안,확,4
3034,자가,회복,4
3035,세계,제,4
3036,31,진자,4
3037,동구,병원,4
3038,군인,세계,4
3039,아산,진자,4
3040,영양군,진자,4
3041,영양군,코로나,4
3042,영양군,확,4
3043,시,접촉,4
3044,달서구,사업,4
3045,사업,소재,4
3046,이탈리아,인구,4
3047,대구,어린이집,4
3048,2,6,4
3049,교회,소재,4
3050,대구,학교,4
3051,기준,자가,4
3052,세종,코로나,4
3053,2,이후,4
3054,유성,코로나,4
3055,마포구,코로나,4
3056,상황,일본,4
3057,31,수,4
3058,증상,후,4
3059,6,가족,4
3060,울주군,코로나,4
3061,경산,현황,4
3062,보건소,서구,4
3063,19,상주,4
3064,아산,확,4
3065,1,일상,4
3066,일상,자가,4
3067,가족,자가,4
3068,19,23,4
3069,기준,추석,4
3070,격리,회복,4
3071,격리,일상,4
3072,대유행,차,4
3073,나라,별,4
3074,창원시,현황,4
3075,대만,바이러스,4
3076,단계,수영장,4
3077,29,확진,4
3078,19,태국,4
3079,29,자수,4
3080,가족,격리,4
3081,1,회복,4
3082,19,코드,4
3083,면제,자가,4
3084,격리,면제,4
3085,치명,코로나,4
3086,기관,북구,4
3087,기관,요양,4
3088,북구,요양,4
3089,교회,북구,4
3090,뉴스,대구,4
3091,병원,북구,4
3092,률,치명,4
3093,격리,여행,4
3094,뉴스,실시간,4
3095,19,연합뉴스,4
3096,3,교회,4
3097,4,음식점,4
3098,진안,확,4
3099,진안,코로나,4
3100,진안,진자,4
3101,24,수,4
3102,19,20,4
3103,대구,바이러스,4
3104,12,명,4
3105,3,강릉,4
3106,가족,식당,4
3107,19,부작용,4
3108,인플루엔자,파라,4
3109,소독,진자,4
3110,소독,집,4
3111,4,강원도,4
3112,소독,확,4
3113,병원,수원,4
3114,18,8,4
3115,두기,제사,4
3116,강원도,사회,4
3117,고성,두기,4
3118,단계,통영,4
3119,단계,숙박업소,4
3120,사회,장례식,4
3121,방역,사회,4
3122,기준,방역,4
3123,도입,코로나,4
3124,거리,제사,4
3125,바이러스,백신,4
3126,단계,스터디,4
3127,등교,사회,4
3128,가족,비,4
3129,역학,진자,4
3130,역학,확,4
3131,2,대응,4
3132,마스크,접종,4
3133,4,김해,4
3134,진자,철원,4
3135,6,수도권,4
3136,원장,코로나,4
3137,구별,현황,4
3138,구별,코로나,4
3139,백신,자수,4
3140,2,계란,4
3141,철원,확,4
3142,사적,수도권,4
3143,기준,완료,4
3144,4,전주,4
3145,외국인,코로나,4
3146,경산,동선,4
3147,1,7,4
3148,수,오후,4
3149,세계,환자,4
3150,세계,확진,4
3151,기간,부산,4
3152,영등포구,진자,4
3153,김포,코로나,4
3154,4,숙박,4
3155,변,종류,4
3156,수도권,접종,4
3157,영등포구,확,4
3158,영등포구,코로나,4
3159,백신,수도권,4
3160,방역,충남,4
3161,고령,코로나,4
3162,20,현황,4
3163,수도권,학원,4
3164,고흥,발생,4
3165,바이러스,환자,4
3166,연수구,인천,4
3167,거리,고성,4
3168,두기,무주,4
3169,동구,보건소,4
3170,거리,무주,4
3171,음성,확,4
3172,10,개편안,4
3173,대전,바이러스,4
3174,부안,확,4
3175,단계,운동,4
3176,부안,진자,4
3177,25,발생,4
3178,4,운동,4
3179,단계,영화관,4
3180,15,현황,4
3181,바이러스,수,4
3182,남원,확,4
3183,남원,진자,4
3184,옥천,진자,4
3185,옥천,확,4
3186,음성,진자,4
3187,라오스,현황,4
3188,네덜란드,현황,4
3189,골프장,집합,4
3190,연합뉴스,현황,4
3191,인원,현재,4
3192,22,8,4
3193,별,일자,4
3194,20,9,4
3195,골프장,금지,4
3196,골프장,인,4
3197,광주시,확,4
3198,울진,진자,4
3199,울진,확,4
3200,19,24,4
3201,11,자수,4
3202,11,확진,4
3203,광주시,진자,4
3204,란,변,4
3205,자수,추이,4
3206,추이,확진,4
3207,조치,진자,4
3208,14,9,4
3209,증상,파라,4
3210,18,확진,4
3211,18,자수,4
3212,발생,조치,4
3213,시,조치,4
3214,조치,확,4
3215,청송군,코로나,4
3216,그래프,전국,4
3217,코로나,함양,4
3218,거리,펜션,4
3219,단계,펜션,4
3220,두기,펜션,4
3221,부산,직계,4
3222,청송군,확,4
3223,진자,청송군,4
3224,입원,진자,4
3225,사이트,전세계,4
3226,추천,코로나,4
3227,입원,확,4
3228,모,코로나,4
3229,세계,수,4
3230,19,변,4
3231,전체,코로나,4
3232,신규,일별,4
3233,영천,현황,4
3234,19,델타,4
3235,19,진주,4
3236,네이버,바로가기,4
3237,별,세계,4
3238,방법,치료,4
3239,국가,세계,4
3240,단양,진자,4
3241,경남,모임,4
3242,거리,예배,4
3243,단계,예배,4
3244,기준,대전,4
3245,퇴원,후,4
3246,롯데,월드,4
3247,롯데,코로나,4
3248,19,무증상,4
3249,수영구,코로나,4
3250,동선,수원,4
3251,모임,완료,4
3252,검사,확진,4
3253,19,지도,4
3254,19,속초,4
3255,결과,확진,4
3256,여주,진자,4
3257,시간,확진,4
3258,여주,확,4
3259,자가,후,4
3260,진도,코로나,4
3261,광산구,광주,4
3262,모임,비,4
3263,2,돌잔치,4
3264,2,전남,4
3265,군산,이동,4
3266,2,충남,4
3267,오늘,일본,4
3268,단계,아산,4
3269,광주,초등학교,4
3270,경기도,방역,4
3271,울산,제한,4
3272,보건소,북구,4
3273,광역,코로나,4
3274,광주,진료,4
3275,격리,후,4
3276,경기,광주,4
3277,여주시,코로나,4
3278,묘지,코로나,4
3279,공원,코로나,4
3280,거리,행사,4
3281,강화,확,4
3282,19,발열,4
3283,기준,전북,4
3284,격리,접촉,4
3285,자가,접촉,4
3286,3,숙박,4
3287,점심,코로나,4
3288,강화,진자,4
3289,2,4,4
3290,사회,종교,4
3291,두기,행사,4
3292,사회,전시,4
3293,거리,영유,4
3294,두기,영유,4
3295,경북,제한,4
3296,양산,현황,4
3297,공원,묘지,4
3298,6,단계,4
3299,남양주,현황,4
3300,진자,체코,4
3301,체코,코로나,4
3302,발생,전북,4
3303,동거,사회,4
3304,3,대전광역시,4
3305,대책,발표,4
3306,두기,재택,4
3307,보은,진자,4
3308,경북,인원,4
3309,보은,코로나,4
3310,보은,확,4
3311,11,재택,4
3312,거리,재택,4
3313,기아,자동차,4
3314,기아,코로나,4
3315,자동차,코로나,4
3316,2,원주,4
3317,덴마크,진자,4
3318,계란,방역,4
3319,덴마크,확,4
3320,사적,인,4
3321,서울,중구,4
3322,영업,천안,4
3323,비,사회,4
3324,강원,단계,4
3325,19,발현,4
3326,단계,태안,4
3327,및,코로나,4
3328,1,술집,4
3329,5,술집,4
3330,발병,코로나,4
3331,격상,전국,4
3332,고등학생,코로나,4
3333,수,접종,4
3334,동선,청주,4
3335,두기,예배,4
3336,단양,확,4
3337,부산,신규,4
3338,2,전주,4
3339,실내,인원,4
3340,방역,서울,4
3341,1,음식점,4
3342,광주,이슬람,4
3343,4,직계,4
3344,수도권,집합,4
3345,수도권,인,4
3346,4,제사,4
3347,영도구,코로나,4
3348,금지,수도권,4
3349,수,후,4
3350,중국,확진,4
3351,5,체육,4
3352,19,두통,4
3353,11,8,4
3354,11,18,4
3355,동선,양주,4
3356,광역시,서구,4
3357,광양,코로나,4
3358,4,돌잔치,4
3359,수도권,장례식,4
3360,거리,계란,4
3361,대구,모임,4
3362,거리,술집,4
3363,두기,술집,4
3364,경로,군산,4
3365,광주,번,4
3366,5,시설,4
3367,계란,두기,4
3368,중랑구,진자,4
3369,남양주시,진자,4
3370,남양주시,확,4
3371,바이러스,중국,4
3372,월드,컬,4
3373,뉴스,컬,4
3374,뉴스,월드,4
3375,남양주시,코로나,4
3376,10,백신,4
3377,19,이동,4
3378,중랑구,코로나,4
3379,미국,사망,4
3380,국가,사망자,4
3381,11,22,4
3382,19,22,4
3383,사망자,연령,4
3384,중랑구,확,4
3385,체코,확,4
3386,광역시,북구,4
3387,5,울산,4
3388,치료,혈장,4
3389,백신,영국,4
3390,5,격상,4
3391,2,비,4
3392,백신,병원,4
3393,앱,확인,4
3394,광주,이동,4
3395,감염,시기,4
3396,일양약품,코로나,4
3397,경로,광주,4
3398,4,카페,4
3399,결혼식,서울,4
3400,무료,코로나,4
3401,검사,무료,4
3402,재,코로나,4
3403,일일,한국,4
3404,감염,경로,4
3405,률,백신,4
3406,감염,백신,4
3407,목,증상,4
3408,1,2,4
3409,남구,동선,4
3410,감염,후,4
3411,예방접종,증명서,4
3412,진단,코로나,4
3413,제,혈장,4
3414,시기,전파,4
3415,시기,후,4
3416,사망,일본,4
3417,독감,코로나,4
3418,아프리카,현황,4
3419,19,아프리카,4
3420,일양약품,치료,4
3421,캄보디아,확,4
3422,백신,비교,4
3423,백신,증상,4
3424,2,제한,4
3425,인원,접종,4
3426,조회,코로나,4
3427,2,간격,4
3428,방법,백신,4
3429,5,연장,4
3430,시기,종식,4
3431,코로나,하향,4
3432,단계,하향,4
3433,어린이,진자,4
3434,어린이,확,4
3435,40,백신,4
3436,일양약품,제,4
3437,검사,확인,4
3438,양산시,코로나,4
3439,목포,코로나,4
3440,경기도,광주,4
3441,유행,코로나,4
3442,검사,방법,4
3443,국내,발생,4
3444,검사,비용,4
3445,진자,캄보디아,4
3446,코로나,항체,4
3447,백신,전세계,4
3448,전세계,접종,4
3449,검사,키트,4
3450,이상,증상,4
3451,40,접종,4
3452,10,인원,4
3453,잠복기간,코로나,4
3454,바이러스,잠복기,4
3455,아산,집단,4
3456,감기,백신,4
3457,위드,해외,4
3458,기준,퇴원,4
3459,병,코로나,4
3460,병,증상,4
3461,19,업체,4
3462,냉방,코로나,4
3463,냉방,증상,4
3464,냉방,병,4
3465,5,카페,4
3466,진자,초기,4
3467,전자,코로나,4
3468,19,인사말,4
3469,백신,사이트,4
3470,초기,확,4
3471,잠복기,전파,4
3472,장흥,코로나,4
3473,3,상,4
3474,사이트,접종,4
3475,관리,전화번호,3
3476,검사,잠복기,3
3477,모임,울산,3
3478,격상,수도권,3
3479,19,해제,3
3480,여수,확,3
3481,식당,제주,3
3482,모임,식사,3
3483,나라,확,3
3484,생활,센터,3
3485,신규,오후,3
3486,대응,현재,3
3487,코로나,피시방,3
3488,단계,피시방,3
3489,1,인원,3
3490,생활,치료,3
3491,나라,진자,3
3492,시스템,통합,3
3493,나라,현황,3
3494,청,홈페이지,3
3495,심각,조치,3
3496,예방접종,청,3
3497,관리,도우미,3
3498,진해,확,3
3499,감염,돌파,3
3500,진해,코로나,3
3501,생활,칙,3
3502,단계,포항,3
3503,인원,행사,3
3504,도우미,질병,3
3505,검사,자가,3
3506,사회,예배,3
3507,진자,진해,3
3508,4,개편안,3
3509,심각,해제,3
3510,본부,시스템,3
3511,개편안,단계,3
3512,단계,해제,3
3513,전화번호,질병,3
3514,수성구,코로나,3
3515,상황,전주,3
3516,대본,브리핑,3
3517,재난,중앙,3
3518,센터,인천광역시,3
3519,24,확진,3
3520,바로가기,유튜브,3
3521,19,인천광역시,3
3522,관리,본부장,3
3523,본부장,질병,3
3524,19,음식점,3
3525,5,발표,3
3526,강남,확,3
3527,5,지역,3
3528,브리핑,중,3
3529,여행,제주,3
3530,99,명,3
3531,방역,본부,3
3532,방역,중앙,3
3533,1,지역,3
3534,5,집합,3
3535,시청,양산,3
3536,영도구,진자,3
3537,수도권,이상,3
3538,영도구,확,3
3539,19,춘천,3
3540,광역시,남구,3
3541,강남,코로나,3
3542,관리,지침,3
3543,광진구,확,3
3544,백신,제한,3
3545,4,신규,3
3546,19,손씻기,3
3547,장흥,확,3
3548,6,9,3
3549,인천광역시,코로나,3
3550,장흥,진자,3
3551,19,종료,3
3552,제한,충남,3
3553,고흥,동선,3
3554,4,스크린골프,3
3555,코로나,평택,3
3556,예방접종,인천광역시,3
3557,인원,충남,3
3558,대책,재난,3
3559,2,경북,3
3560,광진구,진자,3
3561,강남,진자,3
3562,공무원,코로나,3
3563,본부,재난,3
3564,방역,조치,3
3565,2,위반,3
3566,안전,재난,3
3567,단계,위반,3
3568,24,자수,3
3569,상,치료,3
3570,2,사적,3
3571,19,증명서,3
3572,단계,이행,3
3573,인원,추석,3
3574,사망,어린이집,3
3575,대전,식당,3
3576,남양주,소,3
3577,반응,이상,3
3578,경기,서울,3
3579,거리,청주시,3
3580,남동구,인천,3
3581,10,단계,3
3582,골프,사회,3
3583,두기,청주시,3
3584,4,독서실,3
3585,거리,독서실,3
3586,두기,명절,3
3587,거리,명절,3
3588,영국,접종,3
3589,부평구,코로나,3
3590,19,21,3
3591,도쿄,확,3
3592,사망,원장,3
3593,도쿄,코로나,3
3594,사회,저녁,3
3595,두기,저녁,3
3596,거리,저녁,3
3597,신천지,코로나,3
3598,브리핑,정례,3
3599,기간,역학,3
3600,도쿄,진자,3
3601,제한,추석,3
3602,사회,추석,3
3603,19,종류,3
3604,수도권,진자,3
3605,전국,현재,3
3606,시간,인천,3
3607,영업,인천,3
3608,1,울산,3
3609,연제구,체육,3
3610,6,신종,3
3611,광역시,교회,3
3612,구장,사회,3
3613,스크린골프,코로나,3
3614,광주,홈페이지,3
3615,사회,실내,3
3616,스포츠,실외,3
3617,수도권,확,3
3618,복통,코로나,3
3619,계획,단계,3
3620,지침,행사,3
3621,경기도,양평,3
3622,두기,스포츠,3
3623,부산시,현황,3
3624,거리,스포츠,3
3625,단계,참석,3
3626,광주,블로그,3
3627,3,참석,3
3628,양평,진자,3
3629,양평,코로나,3
3630,11,7,3
3631,양평,확,3
3632,화이자,효과,3
3633,20,자수,3
3634,단체,행사,3
3635,여수,진자,3
3636,위드,행사,3
3637,1,인,3
3638,입국,해외,3
3639,동선,제천,3
3640,제천,진자,3
3641,제천,확,3
3642,마트,부산진구,3
3643,장염,증상,3
3644,장염,코로나,3
3645,제외,코로나,3
3646,원금,코로나,3
3647,정부,지침,3
3648,대형,부산진구,3
3649,4,스포츠,3
3650,돌잔치,사회,3
3651,제한,천안,3
3652,익산시,코로나,3
3653,수,제한,3
3654,250,명,3
3655,대비,코로나,3
3656,사회,창원시,3
3657,내용,수도권,3
3658,재채기,코로나,3
3659,경상남도,코로나,3
3660,칙,행동,3
3661,코로나,행동,3
3662,동선,여수,3
3663,제한,차,3
3664,접종,제한,3
3665,인원,차,3
3666,코로나,해남,3
3667,pc,부산,3
3668,백신,신고,3
3669,두기,숙박시설,3
3670,19,부평,3
3671,pc,시간,3
3672,pc,영업,3
3673,방,시간,3
3674,방,영업,3
3675,구별,확,3
3676,20,확진,3
3677,독서실,두기,3
3678,구별,진자,3
3679,구별,서울시,3
3680,경남,연장,3
3681,문자,재난,3
3682,3,현황,3
3683,거리,숙박시설,3
3684,방,부산,3
3685,서울,시간,3
3686,서울,식당,3
3687,서울,영업,3
3688,금산군,진자,3
3689,부작용,접종,3
3690,금산군,코로나,3
3691,금산군,확,3
3692,5,칙,3
3693,19,이미지,3
3694,광역시,병원,3
3695,검사,제주도,3
3696,단계,제외,3
3697,부작용,신고,3
3698,스포츠,시설,3
3699,18,사회,3
3700,센터,치료,3
3701,발생,어린이집,3
3702,병원,소재,3
3703,방역,집,3
3704,접종,해외,3
3705,달서구,학교,3
3706,백신,해외,3
3707,1,체육,3
3708,방역,진자,3
3709,국산,코로나,3
3710,교회,예배,3
3711,1,시설,3
3712,전남,지역,3
3713,4,대유행,3
3714,영업,청주,3
3715,교회,아산,3
3716,어린이집,현황,3
3717,이란,진자,3
3718,이란,확,3
3719,돌파,백신,3
3720,숭덕고,코로나,3
3721,포천시,확,3
3722,코로나,포천시,3
3723,진자,포천시,3
3724,양성,코로나,3
3725,구장,제한,3
3726,노래방,코로나,3
3727,발생,영천,3
3728,19,학원,3
3729,사회,영업,3
3730,교회,대전,3
3731,시간,음식점,3
3732,방역,확,3
3733,19,안동,3
3734,러시아,현황,3
3735,거리,시,3
3736,경남,인원,3
3737,산시,진자,3
3738,대전,병원,3
3739,19,경주시,3
3740,나이,코로나,3
3741,나이,사망자,3
3742,With,코로나,3
3743,With,뜻,3
3744,동선,순천,3
3745,1,교회,3
3746,벨기에,코로나,3
3747,1,칙,3
3748,수동,코로나,3
3749,대구광역시,두기,3
3750,거리,대구광역시,3
3751,블로그,시청,3
3752,생후,주,3
3753,달서구,동선,3
3754,2,발표,3
3755,발병,해외,3
3756,2,생후,3
3757,발병,현황,3
3758,과학자,중국,3
3759,5,학교,3
3760,검사,선,3
3761,두기,시,3
3762,19,qr,3
3763,순천,확진,3
3764,19,진단,3
3765,뜻,바이러스,3
3766,영업,음식점,3
3767,22,자수,3
3768,두기,여행,3
3769,방역,식당,3
3770,이송,진자,3
3771,이송,코로나,3
3772,5,인원,3
3773,이송,확,3
3774,신종,오늘,3
3775,경보,현재,3
3776,2,강릉,3
3777,발생,첫,3
3778,고등학교,청주,3
3779,식당,천안,3
3780,시간,천안,3
3781,시청,포항,3
3782,거리,여행,3
3783,여행,제주도,3
3784,세,확산,3
3785,백신,사회,3
3786,단계,센티,3
3787,단계,브,3
3788,4,센티,3
3789,4,브,3
3790,예식장,인원,3
3791,발현,순서,3
3792,25,8,3
3793,식당,카페,3
3794,3,스포츠,3
3795,가족,집합,3
3796,대전,보건소,3
3797,뜻,신종,3
3798,남양주시,현황,3
3799,jcn,방송,3
3800,jcn,울산,3
3801,사회,정안,3
3802,방송,울산,3
3803,2,구장,3
3804,동선,상주,3
3805,1,노래방,3
3806,검사,시청,3
3807,검사,선제,3
3808,4,회의,3
3809,단계,회의,3
3810,코로나,회의,3
3811,시설,야외,3
3812,사이트,확,3
3813,사이트,진자,3
3814,동선,함평,3
3815,시간,운영,3
3816,거리,평창,3
3817,발,코로나,3
3818,두기,평창,3
3819,대형,지도,3
3820,대형,세계,3
3821,뉴스특보,코로나,3
3822,식당,지침,3
3823,광산구,보건소,3
3824,코로나,페루,3
3825,19,뉴스특보,3
3826,영덕,확,3
3827,영덕,진자,3
3828,김천고,코로나,3
3829,김천고,확진,3
3830,변경,예약,3
3831,방법,이송,3
3832,22,확진,3
3833,발표,서울시,3
3834,2,대구시,3
3835,고등학교,남구,3
3836,김부겸,마스크,3
3837,노,마스크,3
3838,핀란드,확,3
3839,19,나라,3
3840,7,오늘,3
3841,방역,울산,3
3842,고등학생,광주,3
3843,5,결혼식,3
3844,격리,기간,3
3845,5,등교,3
3846,19,진정,3
3847,진정,코로나,3
3848,광주,독서실,3
3849,상황,영국,3
3850,백신,시스템,3
3851,경로,구미,3
3852,시스템,접종,3
3853,네팔,진자,3
